"Gene","log2FC","rank","in_gene_set","background_pvalue","background_p.adjust"
"PRR9",-0.0388749160404937,14375,FALSE,0.336136692700455,0.961953958507263
"DCLRE1A",-0.0388808185151226,14376,FALSE,0.605291052669756,0.974889403904491
"CCDC106",-0.038895210936138,14377,FALSE,0.625135649067936,0.978425777047414
"CCDC187",-0.0389033996723498,14378,FALSE,0.268596825631374,0.961953958507263
"ZBTB25",-0.038915710028788,14379,FALSE,0.370181722324061,0.961953958507263
"FKBP14",-0.0389414281212246,14380,FALSE,0.49074527699383,0.96382077026099
"ERVFRD-1",-0.0389415046949992,14381,FALSE,0.316387911728265,0.961953958507263
"TCHH",-0.0389576230080493,14382,FALSE,0.265019889501055,0.961953958507263
"ZNF572",-0.0389648813021107,14383,FALSE,0.533591685592658,0.970119659454904
"TBX6",-0.0389806055729079,14384,FALSE,0.33162753656697,0.961953958507263
"CEP85",-0.0389924267116055,14385,FALSE,0.56800856630127,0.973952866602945
"PTX3",-0.0389942781691958,14386,FALSE,0.745415469310939,0.987904232899193
"SCT",-0.0389946708655657,14387,FALSE,0.553508942712734,0.972817794316773
"XPA",-0.0389981707134628,14388,FALSE,0.450763743946257,0.962613387123402
"SRGAP2C",-0.0390411176940492,14389,FALSE,0.347317716642439,0.961953958507263
"PARP12",-0.0390547244222241,14390,FALSE,0.620915571091867,0.978202949438983
"BANF1",-0.0390557023420586,14391,FALSE,0.657043414452652,0.981791940588791
"DGUOK",-0.0390641740961026,14392,FALSE,0.540866415716655,0.971231526571388
"SNCB",-0.039103116109102,14393,FALSE,0.4160442795885,0.962613387123402
"ARL4C",-0.0391191058442377,14394,FALSE,0.721802232389846,0.98595061929778
"SNRPE",-0.0391331335159011,14395,FALSE,0.635152596434486,0.979880563677205
"ACTL10",-0.0391411576686328,14396,FALSE,0.426429370233273,0.962613387123402
"MYRFL",-0.0391434014166422,14397,FALSE,0.324021043904775,0.961953958507263
"ZDHHC8",-0.0391518199456073,14398,FALSE,0.620693779621933,0.978202949438983
"DTX1",-0.039164264434024,14399,FALSE,0.685354054315582,0.98263152052947
"CYP7A1",-0.0391852806795664,14400,FALSE,0.447070941488633,0.962613387123402
"PSG4",-0.0391869570381384,14401,FALSE,0.188164625535348,0.961953958507263
"TAS2R38",-0.0392072790541632,14402,FALSE,0.162592093490188,0.961953958507263
"ARHGAP22",-0.0392264260586833,14403,FALSE,0.454599627939301,0.962613387123402
"HJURP",-0.03924411440027,14404,FALSE,0.715316896186732,0.985753432058228
"PDCD1",-0.0392550958930071,14405,FALSE,0.604785709096956,0.974889403904491
"GPAT3",-0.0392677871143804,14406,FALSE,0.665036109372565,0.981929873817129
"FBXO8",-0.0392936282664773,14407,FALSE,0.506518999914012,0.96724090743491
"ZBTB49",-0.0393029521147414,14408,FALSE,0.316927169016587,0.961953958507263
"SCG3",-0.0393104235703811,14409,FALSE,0.754488608730416,0.988070096138049
"ACOT1",-0.0393391203978779,14410,FALSE,0.663668740269428,0.981791940588791
"GNL2",-0.0393391698938252,14411,FALSE,0.42338089035529,0.962613387123402
"CD96",-0.0393426170892632,14412,FALSE,0.632882665253581,0.979880563677205
"ATAD3B",-0.0393857251082981,14413,FALSE,0.685426863026061,0.98263152052947
"HSD17B7",-0.0394131089799621,14414,FALSE,0.475775593528424,0.962613387123402
"TFEC",-0.0394340119196079,14415,FALSE,0.47574880331414,0.962613387123402
"ELP6",-0.0394353320382037,14416,FALSE,0.499531405081656,0.965425622265064
"CXorf65",-0.0394364435143401,14417,FALSE,0.0267519844581619,0.861660680056359
"CCDC83",-0.0394453967349075,14418,FALSE,0.461813415958906,0.962613387123402
"PLK5",-0.0394541190400664,14419,FALSE,0.21195076398612,0.961953958507263
"GCNA",-0.0394640451402603,14420,FALSE,0.325671662577477,0.961953958507263
"CORO7",-0.03946880269544,14421,FALSE,0.551917284082289,0.972817794316773
"GABRR2",-0.0394827007782661,14422,FALSE,0.335147189174091,0.961953958507263
"MPP2",-0.0395399577102409,14423,FALSE,0.596132637565939,0.974889403904491
"SLFNL1",-0.0395422719752989,14424,FALSE,0.295907922864416,0.961953958507263
"CD40LG",-0.0395444554275143,14425,FALSE,0.579222583949367,0.974889403904491
"LY6G6D",-0.0395520600851498,14426,FALSE,0.495593643034935,0.965425622265064
"AVIL",-0.0395599663414175,14427,FALSE,0.541565279333177,0.971571305644978
"PLAC1",-0.0395609042846963,14428,FALSE,0.30370559173491,0.961953958507263
"ASXL3",-0.039563478299767,14429,FALSE,0.303654659766456,0.961953958507263
"NLGN3",-0.039565064518011,14430,FALSE,0.635387980593592,0.979880563677205
"RTN3",-0.0395752585057414,14431,FALSE,0.57208271263545,0.973952866602945
"RNF183",-0.0395999444313177,14432,FALSE,0.278920180852325,0.961953958507263
"WNT2B",-0.0396226051256928,14433,FALSE,0.518730548150427,0.968868653437711
"ARAP2",-0.0396308044131848,14434,FALSE,0.572302342255309,0.973952866602945
"NGB",-0.039653732848127,14435,FALSE,0.242478179594829,0.961953958507263
"DCDC2C",-0.0396538234827991,14436,FALSE,0.0821967810348637,0.961953958507263
"C14orf119",-0.039658454163225,14437,FALSE,0.484343867151727,0.963535743091324
"TRIM15",-0.0396596025849142,14438,FALSE,0.163196506350252,0.961953958507263
"SRRM5",-0.0396607845950264,14439,FALSE,0.371131376428528,0.961953958507263
"C12orf54",-0.0396708118367746,14440,FALSE,0.282744791158588,0.961953958507263
"ULBP3",-0.0396950286169989,14441,FALSE,0.435539774778695,0.962613387123402
"TH",-0.0397121155575629,14442,FALSE,0.250508343063369,0.961953958507263
"SYCE1",-0.0397266822386673,14443,FALSE,0.589774201602202,0.974889403904491
"BHLHE22",-0.0397372358876405,14444,FALSE,0.320351546658972,0.961953958507263
"MAPK1IP1L",-0.039768211559803,14445,FALSE,0.434290501766664,0.962613387123402
"TCP10L",-0.0397861830235018,14446,FALSE,0.10767031762253,0.961953958507263
"CTRL",-0.0398210671715161,14447,FALSE,0.00703078424732619,0.592007835524094
"ASXL1",-0.0398225243712043,14448,FALSE,0.485450481253888,0.963535743091324
"GABRA2",-0.0398473252889914,14449,FALSE,0.239540799017471,0.961953958507263
"COA5",-0.0398978145043962,14450,FALSE,0.461141644327191,0.962613387123402
"VPS11",-0.0399495040952087,14451,FALSE,0.416783464753656,0.962613387123402
"OTOF",-0.0399539282085325,14452,FALSE,0.166176860804364,0.961953958507263
"KCNK4",-0.0399618990724787,14453,FALSE,0.000108390091466907,0.0347475814276279
"CEP55",-0.0399681995183245,14454,FALSE,0.663682990700558,0.981791940588791
"POTEG",-0.039969829394741,14455,FALSE,0.646886904619209,0.981426416621404
"MROH2A",-0.0399788997828872,14456,FALSE,0.167071317114672,0.961953958507263
"JAKMIP2",-0.0399794461661823,14457,FALSE,0.199521538449181,0.961953958507263
"KCNE2",-0.039986261389875,14458,FALSE,0.111256206336252,0.961953958507263
"VASH2",-0.0399916773686357,14459,FALSE,0.509219830950479,0.967933027026925
"ZNF45",-0.0399951014689157,14460,FALSE,0.42034954764532,0.962613387123402
"TNFRSF9",-0.0399981217705364,14461,FALSE,0.309917304494788,0.961953958507263
"ITGAD",-0.0400094186782312,14462,FALSE,0.361535638719956,0.961953958507263
"KCTD1",-0.0400271306511777,14463,FALSE,0.618742894546039,0.97706831331556
"ZNF114",-0.0400374743243986,14464,FALSE,0.280570101366282,0.961953958507263
"SLC22A16",-0.0400375055494373,14465,FALSE,0.640092752347,0.98028775591668
"SLC18A2",-0.0400527144875084,14466,FALSE,0.453284322243215,0.962613387123402
"EVC",-0.0400684594869838,14467,FALSE,0.694332060407712,0.98263152052947
"THSD4",-0.0400704233339497,14468,FALSE,0.761342938642743,0.988070096138049
"ZSCAN5A",-0.0400858596102915,14469,FALSE,0.264188726974303,0.961953958507263
"SCARA5",-0.0401105635699287,14470,FALSE,0.600053738611451,0.974889403904491
"PLD3",-0.0401171440524664,14471,FALSE,0.580689480459776,0.974889403904491
"SLC27A6",-0.0401236399126186,14472,FALSE,0.657004998008482,0.981791940588791
"TCTE3",-0.0401258522050288,14473,FALSE,0.454134824712468,0.962613387123402
"SLC22A18AS",-0.0401453365261981,14474,FALSE,0.384605362419911,0.961953958507263
"CCDC169",-0.0401478118410229,14475,FALSE,0.497181373612469,0.965425622265064
"GLOD4",-0.04015741159674,14476,FALSE,0.518575034234006,0.968868653437711
"THOC6",-0.0402341509994981,14477,FALSE,0.583837569620159,0.974889403904491
"NAT8",-0.0402403032799377,14478,FALSE,0.571535387213748,0.973952866602945
"USP1",-0.0402418115961263,14479,FALSE,0.563138067825532,0.973287603912645
"ZSCAN12",-0.0402754401458123,14480,FALSE,0.559480929599852,0.97322286537164
"ACTG1",-0.0402795537279452,14481,FALSE,0.570913783876363,0.973952866602945
"L1CAM",-0.0402897307404769,14482,FALSE,0.625803923507751,0.978425777047414
"RXFP4",-0.0402985139313631,14483,FALSE,0.144285948821497,0.961953958507263
"ING4",-0.0403008957770963,14484,FALSE,0.53202351357588,0.970119659454904
"POTEM",-0.0403086859409147,14485,FALSE,0.512469673816399,0.968247522012059
"OBP2B",-0.0403132801051046,14486,FALSE,0.514539536004172,0.968381377952991
"TAL2",-0.0403254950291122,14487,FALSE,0.236972858373983,0.961953958507263
"NRN1L",-0.0403636077219243,14488,FALSE,0.215353596550075,0.961953958507263
"POLM",-0.0403858227522651,14489,FALSE,0.498730421209666,0.965425622265064
"MOB3B",-0.0403939551971567,14490,FALSE,0.463246821901155,0.962613387123402
"AFDN",-0.0403946399324338,14491,FALSE,0.674001997432457,0.982229028624857
"ERAP1",-0.0404029462643982,14492,FALSE,0.645684190318705,0.981334617669311
"LY9",-0.0404288071668151,14493,FALSE,0.551408472525549,0.972817794316773
"CRHR1",-0.0404628358782704,14494,FALSE,0.0274305842634825,0.866255676908507
"SDHAF3",-0.040472743333694,14495,FALSE,0.650886058142621,0.981791940588791
"PGLYRP3",-0.0404812779132339,14496,FALSE,0.204632896212684,0.961953958507263
"C1QTNF8",-0.0405131068345802,14497,FALSE,0.0235888873333436,0.843403251480126
"COL6A3",-0.0405165693474632,14498,FALSE,0.798673994872657,0.988741473863441
"DPEP3",-0.0405236901934029,14499,FALSE,0.196549490951444,0.961953958507263
"SPRR2B",-0.0405251700978611,14500,FALSE,0.0204039797448999,0.843403251480126
"GGNBP2",-0.0405534096049851,14501,FALSE,0.321438521662161,0.961953958507263
"MEIG1",-0.0405545087258323,14502,FALSE,0.294537797624797,0.961953958507263
"PAGE2B",-0.0405568123934728,14503,FALSE,0.439847794631276,0.962613387123402
"WDR38",-0.0405642385092063,14504,FALSE,0.63997963591604,0.98028775591668
"SUSD2",-0.0405648839286163,14505,FALSE,0.725100083700328,0.98595061929778
"EXOC6",-0.0406016623536494,14506,FALSE,0.524449441794906,0.968868653437711
"FSCN2",-0.0406051526311696,14507,FALSE,0.583608641517589,0.974889403904491
"NALCN",-0.0406088506395452,14508,FALSE,0.192452897774726,0.961953958507263
"OTOA",-0.040635717907713,14509,FALSE,0.141413085167442,0.961953958507263
"ANKRD36B",-0.0406367052737035,14510,FALSE,0.513578510399039,0.968381377952991
"ZNF540",-0.0406491995015009,14511,FALSE,0.397258551665189,0.962613387123402
"TMEM39B",-0.0406493748769141,14512,FALSE,0.427504375495987,0.962613387123402
"SPAG17",-0.0406897536859767,14513,FALSE,0.418529891351812,0.962613387123402
"TMC2",-0.040693362561566,14514,FALSE,0.0643544954337223,0.961953958507263
"CST6",-0.040698342140566,14515,FALSE,0.718442405056749,0.98595061929778
"CSTF3",-0.0407248856727249,14516,FALSE,0.42032913877684,0.962613387123402
"TBP",-0.0407259550598047,14517,FALSE,0.365954632849581,0.961953958507263
"ZNF226",-0.0407313934094589,14518,FALSE,0.402056519432392,0.962613387123402
"GEM",-0.0407357505800832,14519,FALSE,0.773947732370064,0.988741473863441
"CD180",-0.0407374004223459,14520,FALSE,0.525110288428389,0.968868653437711
"CSF2",-0.0407453179078271,14521,FALSE,0.235620932097217,0.961953958507263
"SPATA33",-0.0407547248796576,14522,FALSE,0.373828673570513,0.961953958507263
"SLC5A11",-0.0407741764181684,14523,FALSE,0.207493199670061,0.961953958507263
"TARBP1",-0.0407760613545545,14524,FALSE,0.635941822056794,0.979880563677205
"CAMK2B",-0.0407842907856888,14525,FALSE,0.7571459691008,0.988070096138049
"TLCD1",-0.0407929398810447,14526,FALSE,0.721272908859525,0.98595061929778
"RIOK1",-0.0408124516665476,14527,FALSE,0.469650396815078,0.962613387123402
"THEMIS",-0.0408291915105206,14528,FALSE,0.485557439262219,0.963535743091324
"HHAT",-0.0408370250482444,14529,FALSE,0.568182153331493,0.973952866602945
"ZNF596",-0.0408554019805112,14530,FALSE,0.374531155037208,0.961953958507263
"DNAJC18",-0.0408557482323149,14531,FALSE,0.425109528512221,0.962613387123402
"C9orf43",-0.0408577032829737,14532,FALSE,0.246108323457805,0.961953958507263
"CHID1",-0.0408622219914543,14533,FALSE,0.551769287886643,0.972817794316773
"SCN1A",-0.0408762368004537,14534,FALSE,0.212354243353538,0.961953958507263
"MNS1",-0.0408917737396928,14535,FALSE,0.5293621580211,0.970119659454904
"DLK2",-0.0409035195551852,14536,FALSE,0.726929949160441,0.986004965733227
"ERICH3",-0.0409154393227386,14537,FALSE,0.209722449200936,0.961953958507263
"CACNG5",-0.040921904184595,14538,FALSE,0.000586067350861935,0.136531471249206
"HCK",-0.0409240806882025,14539,FALSE,0.733184527139071,0.986318354041964
"ZNF548",-0.0409331791878051,14540,FALSE,0.378790473748696,0.961953958507263
"RNFT1",-0.0409593680076319,14541,FALSE,0.512818104600099,0.968247522012059
"PPP1R1C",-0.0409621537613863,14542,FALSE,0.285615427788248,0.961953958507263
"ZNF594",-0.0409718518769497,14543,FALSE,0.494354928657713,0.965346771222386
"GHR",-0.0409789126822528,14544,FALSE,0.802562153417096,0.988741473863441
"CSDC2",-0.0410222869823433,14545,FALSE,0.669289181895581,0.982112758884219
"SYN2",-0.0410332584909893,14546,FALSE,0.497175394786489,0.965425622265064
"SPPL2B",-0.0410561497334236,14547,FALSE,0.638801525266234,0.980271327308636
"ALKBH6",-0.0410562729541493,14548,FALSE,0.452035173274933,0.962613387123402
"C14orf39",-0.0410586632450092,14549,FALSE,0.346084850527371,0.961953958507263
"PSMA1",-0.0410773653851528,14550,FALSE,0.545802026510755,0.972817794316773
"NBDY",-0.0411015995692607,14551,FALSE,0.596139977664823,0.974889403904491
"DDX52",-0.0411191285860739,14552,FALSE,0.353339078234157,0.961953958507263
"TCF7L2",-0.0411518703346818,14553,FALSE,0.577069861766164,0.974889403904491
"NXF3",-0.0411659097587913,14554,FALSE,0.179355285922446,0.961953958507263
"SULT1C2",-0.0411739675791453,14555,FALSE,0.649094884718809,0.981712527999862
"LTB4R",-0.0411771238456657,14556,FALSE,0.68628157974498,0.98263152052947
"ADORA2A",-0.0411782619688189,14557,FALSE,0.350262048478177,0.961953958507263
"TGDS",-0.0411822810106939,14558,FALSE,0.5340090234237,0.970360668757087
"SBK2",-0.0411850694227109,14559,FALSE,0.192582190592422,0.961953958507263
"EIF2AK1",-0.0412029641278444,14560,FALSE,0.50229391966728,0.965425622265064
"RIC8A",-0.0412037557187839,14561,FALSE,0.418789241431215,0.962613387123402
"TECTA",-0.0412305825687532,14562,FALSE,0.171235175312167,0.961953958507263
"DLGAP3",-0.0412775229116066,14563,FALSE,0.457866613315188,0.962613387123402
"CLTA",-0.0412793302230563,14564,FALSE,0.561941308875822,0.97322286537164
"HPS1",-0.0412985620244202,14565,FALSE,0.753415380935344,0.988070096138049
"SLC26A1",-0.0413134828314417,14566,FALSE,0.59490186283597,0.974889403904491
"HNRNPA1",-0.0413184826846731,14567,FALSE,0.567317635909795,0.973952866602945
"DYRK2",-0.04133157704747,14568,FALSE,0.551489764439617,0.972817794316773
"TMEM237",-0.0413483764726499,14569,FALSE,0.471548677341519,0.962613387123402
"WFIKKN1",-0.0413487733533469,14570,FALSE,0.554931983718345,0.972916284247758
"FABP12",-0.0413516298241325,14571,FALSE,0.098618539796597,0.961953958507263
"LRRC25",-0.0413777196518701,14572,FALSE,0.645727308335298,0.981334617669311
"GFRA4",-0.0413977384788179,14573,FALSE,0.217482279038154,0.961953958507263
"LEPROTL1",-0.0414119583717216,14574,FALSE,0.508343620795535,0.967933027026925
"PM20D1",-0.0414126825603205,14575,FALSE,0.227778242783709,0.961953958507263
"SLC13A2",-0.0414393164850691,14576,FALSE,0.217000366277667,0.961953958507263
"WIPF1",-0.0414455333493056,14577,FALSE,0.705779579210082,0.984387797569624
"DAPP1",-0.041445614202125,14578,FALSE,0.659962751669164,0.981791940588791
"FOXD2",-0.0414460000100004,14579,FALSE,0.371070948065697,0.961953958507263
"CHEK1",-0.0414503521463321,14580,FALSE,0.46458783919478,0.962613387123402
"CTTNBP2",-0.0414541218864161,14581,FALSE,0.446318492131705,0.962613387123402
"GOLGA8B",-0.0414545698196427,14582,FALSE,0.745631014075541,0.987904232899193
"CLP1",-0.0414856666799324,14583,FALSE,0.365124949503013,0.961953958507263
"ANP32B",-0.0414867752097257,14584,FALSE,0.554198330788274,0.972817794316773
"APOBEC3F",-0.0415382543968594,14585,FALSE,0.610326333450864,0.974932181681848
"TNR",-0.0415643454878367,14586,FALSE,0.208599570217163,0.961953958507263
"PLXDC2",-0.0415662528495599,14587,FALSE,0.670752444828278,0.982112758884219
"PIWIL2",-0.0415762729965131,14588,FALSE,0.281913071373095,0.961953958507263
"LRP2BP",-0.0415929372578563,14589,FALSE,0.359590281470943,0.961953958507263
"CENPV",-0.0416040877133668,14590,FALSE,0.738828469409859,0.98671061370522
"RGS7BP",-0.0416099414523683,14591,FALSE,0.501332402267372,0.965425622265064
"ELN",-0.0416683064137691,14592,FALSE,0.792828026756543,0.988741473863441
"HNRNPDL",-0.0416684723035612,14593,FALSE,0.444480930763004,0.962613387123402
"C1QA",-0.0416888786818017,14594,FALSE,0.787016966489498,0.988741473863441
"ISM2",-0.041700987344553,14595,FALSE,0.487905221868697,0.963535743091324
"ACE2",-0.0417148524269446,14596,FALSE,0.00605520495940655,0.554842733325108
"GALR2",-0.041727993208547,14597,FALSE,0.200646038100716,0.961953958507263
"PRKD3",-0.0417330325778362,14598,FALSE,0.562050798080438,0.97322286537164
"AATF",-0.0417371925582617,14599,FALSE,0.428370367306886,0.962613387123402
"BLM",-0.0417469155612725,14600,FALSE,0.434274163536461,0.962613387123402
"SPRR3",-0.0417592948276,14601,FALSE,0.494928630058789,0.965425622265064
"SOAT2",-0.0417655996870123,14602,FALSE,0.134726960238688,0.961953958507263
"METTL25",-0.0417949785356948,14603,FALSE,0.391658981539492,0.96232144274185
"SPATA32",-0.0418056186400961,14604,FALSE,0.262950955805401,0.961953958507263
"ARHGDIG",-0.0418151996997937,14605,FALSE,0.776769178794457,0.988741473863441
"KMO",-0.0418263546123396,14606,FALSE,0.412150362447892,0.962613387123402
"CBFB",-0.0418543334222967,14607,FALSE,0.540064297715311,0.971231526571388
"SLC12A6",-0.0418844187191914,14608,FALSE,0.57295050686739,0.973952866602945
"FAM200B",-0.0418875094882043,14609,FALSE,0.435743135518011,0.962613387123402
"TRAPPC11",-0.0419045855949225,14610,FALSE,0.503360621356537,0.965425622265064
"DNMT3B",-0.0419237036123236,14611,FALSE,0.520319135696059,0.968868653437711
"ZBED8",-0.0419338901928195,14612,FALSE,0.504089795252635,0.965425622265064
"MRFAP1L1",-0.0419541001096144,14613,FALSE,0.448687637499511,0.962613387123402
"ADAMTS7",-0.041963449499715,14614,FALSE,0.514379282463525,0.968381377952991
"NHS",-0.0419733281013941,14615,FALSE,0.460037119128702,0.962613387123402
"PABPC3",-0.0419840616233192,14616,FALSE,0.274390087496138,0.961953958507263
"OSTC",-0.0419921324211545,14617,FALSE,0.598545852553724,0.974889403904491
"SDR42E1",-0.0420025128353099,14618,FALSE,0.413235915343416,0.962613387123402
"DOCK2",-0.0420085791656949,14619,FALSE,0.676575182981272,0.98260907854055
"ADCY7",-0.0420316330467518,14620,FALSE,0.555553376958088,0.973067620760511
"KCNK7",-0.0420345109831616,14621,FALSE,0.229936901651364,0.961953958507263
"DTL",-0.0420452018590649,14622,FALSE,0.626786537331849,0.978425777047414
"CFAP65",-0.0420799692359419,14623,FALSE,0.331074969102404,0.961953958507263
"LCT",-0.0420846175743557,14624,FALSE,0.139044112212352,0.961953958507263
"PIK3R5",-0.0420903369111388,14625,FALSE,0.606885285350083,0.974889403904491
